occ1990,foreign_empl,native_empl,foreign_howo,native_howo,manual_f,manual_n,language_f,language_n,year,occupation,manual,limbs,strength,body,language,oral,written,cognitive,perception,visual,hearing,vocal
525,8888,64569,16369479,123897971,10881396.186706545,82359548.84500122,8307510.472869873,62878219.37535858,2000,Repairers of data processing equipment,0.6647368669509888,0.7910000085830688,0.48399999737739563,0.574999988079071,0.5074999928474426,0.4749999940395355,0.5400000214576721,0.5333333611488342,0.6840000152587891,0.7871428728103638,0.7300000190734863,0.5350000262260437
526,3532,28082,6960023,57287382,4366498.839355469,35940295.99248505,226200.73891067505,1861839.846944809,2000,Repairers of household appliances and power tools,0.6273684501647949,0.6179999709129333,0.6660000085830688,0.6025000214576721,0.032499998807907104,0.04500000178813934,0.019999999552965164,0.06083333492279053,0.30399999022483826,0.33142855763435364,0.4033333361148834,0.02500000037252903
527,16797,176997,32004418,359104390,25199140.08807373,282746020.6873932,7699354.609436035,86390324.00106812,2000,Telecom and line installers and repairers,0.7873644232749939,0.834961473941803,0.6957826018333435,0.7828490138053894,0.24057161808013916,0.22053954005241394,0.26060372591018677,0.4047817289829254,0.6529282331466675,0.7605271935462952,0.8872402906417847,0.11203771084547043
533,1926,13325,3868643,28743917,2877903.3388061523,21382747.1570282,1111119.137008667,8255586.298194885,2000,"Repairers of electrical equipment, n.e.c.",0.7439051270484924,0.7803778648376465,0.6785662174224854,0.7343969941139221,0.2872115969657898,0.26478758454322815,0.30963560938835144,0.48477065563201904,0.49564892053604126,0.6574428081512451,0.5471939444541931,0.14550039172172546
534,19407,161375,37855766,329432993,32197325.68722534,280191434.5526581,10031777.425605774,87299738.23940277,2000,"Heating, air conditioning, and refigeration mechanics",0.8505263328552246,0.8679999709129333,0.8220000267028809,0.8424999713897705,0.26499998569488525,0.2849999964237213,0.24500000476837158,0.4816666543483734,0.6000000238418579,0.7714285850524902,0.8199999928474426,0.17499999701976776
535,22171,32929,41715894,62559375,27633948.715789795,41441340.362701416,5478676.337356567,8216114.647895813,2000,"Precision makers, repairers, and smiths",0.6624321341514587,0.7890576124191284,0.5458945035934448,0.49154046177864075,0.13133306801319122,0.09613773971796036,0.16652840375900269,0.4507121741771698,0.4775860011577606,0.7063644528388977,0.6055698990821838,0.0740918293595314
536,1792,15331,3821998,31547848,3095818.381958008,25553756.91394043,945944.5130615234,7808092.452880859,2000,Locksmiths and safe repairers,0.8100000023841858,0.9179999828338623,0.6359999775886536,0.7574999928474426,0.2475000023841858,0.1599999964237213,0.33500000834465027,0.5299999713897705,0.6759999990463257,0.8728571534156799,0.8833333253860474,0.28999999165534973
539,1060,12942,2053456,26307602,1748679.9116210938,22403000.0435791,605769.4981689453,7760742.252258301,2000,Repairers of mechanical controls and valves,0.851578950881958,0.843999981880188,0.8180000185966492,0.9125000238418579,0.29499998688697815,0.22499999403953552,0.36500000953674316,0.44999998807907104,0.5799999833106995,0.8157142996788025,0.8066666722297668,0.20499999821186066
543,1529,15611,3131849,32364715,2622511.4899902344,27101190.638641357,1323206.246459961,13674092.556915283,2000,Elevator installers and repairers,0.8373684287071228,0.8730000257492065,0.7459999918937683,0.862500011920929,0.42250001430511475,0.38999998569488525,0.45500001311302185,0.5516666769981384,0.7200000286102295,0.8071428537368774,0.7833333611488342,0.14000000059604645
544,1505,46613,3156570,100614696,2859187.932861328,91135734.56033324,615531.12890625,19619865.030029297,2000,Millwrights,0.9057894945144653,0.9110000133514404,0.8920000195503235,0.9100000262260437,0.19499999284744263,0.23000000417232513,0.1599999964237213,0.3725000023841858,0.8339999914169312,0.8242856860160828,0.8733333349227905,0.48500001430511475
549,71710,396318,137939776,793034475,115250245.1704712,662589285.9862118,16293703.241630554,93674709.17691898,2000,"Mechanics and repairers, n.e.c.",0.835511326789856,0.8526032567024231,0.7948747277259827,0.8435772061347961,0.11812186241149902,0.10964014381170273,0.12660357356071472,0.3519778549671173,0.5662943124771118,0.7178400754928589,0.6133471727371216,0.1212947815656662
558,67063,509910,135948296,1123948117,86148289.72024536,712228184.1268454,82248721.05869293,679988627.0513058,2000,Supervisors of construction work,0.6336842179298401,0.6790000200271606,0.5519999861717224,0.6225000023841858,0.6050000190734863,0.6650000214576721,0.5450000166893005,0.67166668176651,0.8460000157356262,0.7871428728103638,0.8600000143051147,0.38999998569488525
563,83559,273927,152799959,506837153,132100607.79077148,438177447.5552635,16107390.85102582,53428182.61288285,2000,"Masons, tilers, and carpet installers",0.864533007144928,0.7908340692520142,0.9469446539878845,0.9457659721374512,0.10541488975286484,0.1231914833188057,0.08763829618692398,0.27432623505592346,0.4559404253959656,0.6378905773162842,0.43812763690948486,0.12055318802595139
567,201770,821162,371739221,1538859591,345130529.24902344,1428709682.7658577,92934805.25,384714897.75,2000,Carpenters,0.9284210801124573,0.9079999923706055,0.9620000123977661,0.9375,0.25,0.23000000417232513,0.27000001072883606,0.5633333325386047,0.6919999718666077,0.8614285588264465,0.8399999737739563,0.27000001072883606
573,49055,116359,90846873,212698778,59719865.500701904,139821459.75474548,227117.17878693345,531746.936070919,2000,Drywall installers,0.6573684215545654,0.628000020980835,0.6259999871253967,0.7699999809265137,0.0024999999441206455,0,0.004999999888241291,0.040833331644535065,0.2160000056028366,0.36142855882644653,0.13333334028720856,0.004999999888241291
575,43379,366125,83694297,736730636,77501612.37495422,682218672.7016716,33804178.4610672,297565960.44639397,2000,Electricians,0.9260082840919495,0.8997745513916016,0.9527779817581177,0.958130419254303,0.4039006233215332,0.42231500148773193,0.3854862451553345,0.7708312273025513,0.8810482025146484,0.9177809357643127,0.8850688338279724,0.584630012512207
577,6886,79821,13059864,165655762,11246464.12677002,142653979.98075962,3757359.778320313,47659630.79808998,2000,Electric power installers and repairers,0.8611471056938171,0.8877774477005005,0.8080258369445801,0.8609728217124939,0.2877028286457062,0.28430140018463135,0.2911042869091034,0.4919374883174896,0.6900054216384888,0.8514933586120605,0.7812299728393555,0.20099319517612457
579,132608,298065,234346264,518263507,194260718.1164093,429613168.65675735,34566072.48605919,76443864.02161694,2000,"Painters, construction and maintenance",0.8289473652839661,0.7710000276565552,0.8700000047683716,0.9225000143051147,0.14749999344348907,0.1599999964237213,0.13500000536441803,0.17083333432674408,0.3700000047683716,0.704285740852356,0.5366666913032532,0.1550000011920929
583,1421,9483,2457806,16439942,1738574.3949279785,11629096.0284729,24578.059649944305,164399.41759049892,2000,Paperhangers,0.7073684334754944,0.6290000081062317,0.7419999837875366,0.8600000143051147,0.009999999776482582,0.014999999664723873,0.004999999888241291,0.10000000149011612,0.25999999046325684,0.3685714304447174,0.23000000417232513,0.004999999888241291
584,17274,22182,30914533,39614367,28425100.379821777,36424368.97131348,4714466.370628357,6041191.065353394,2000,Plasterers,0.9194737076759338,0.9070000052452087,0.9359999895095825,0.9300000071525574,0.1525000035762787,0.12999999523162842,0.17499999701976776,0.3491666615009308,0.6119999885559082,0.8557142615318298,0.8033333420753479,0.17000000178813934
585,46860,335846,89731068,674703524,77357624.74607849,581665450.809578,28713941.248046875,215905123.77780533,2000,"Plumbers, pipe fitters, and steamfitters",0.8621052503585815,0.8429999947547913,0.8840000033378601,0.8824999928474426,0.3199999928474426,0.32499998807907104,0.3149999976158142,0.4866666793823242,0.5080000162124634,0.7400000095367432,0.5933333039283752,0.28999999165534973
588,21100,61605,38789727,110805313,32807943.852920532,93717970.2034111,4654767.161003113,13296637.363006117,2000,Concrete and cement workers,0.8457894921302795,0.8309999704360962,0.8360000252723694,0.8949999809265137,0.11999999731779099,0.1599999964237213,0.07999999821186066,0.2541666626930237,0.5699999928474426,0.7542856931686401,0.7766666412353516,0.20000000298023224
589,3641,32050,6923066,63284852,5494727.982574463,50228186.20059204,1488459.206878662,13606243.349830627,2000,Glaziers,0.793684184551239,0.7580000162124634,0.800000011920929,0.875,0.2150000035762787,0.17000000178813934,0.25999999046325684,0.21666666865348816,0.414000004529953,0.7014285922050476,0.6566666960716248,0.125
593,13214,35783,24085724,66317135,16779026.003723145,46199023.77911186,5223037.6431427,14381003.965975285,2000,Insulation workers,0.6966378092765808,0.7087658047676086,0.6547566056251526,0.7186694145202637,0.21685200929641724,0.1710592359304428,0.26264476776123047,0.319285124540329,0.4518737196922302,0.5176917910575867,0.49775442481040955,0.21388490498065948
594,2030,13915,3781240,25290723,3321520.883178711,22215903.88711548,784607.2907409668,5247824.96156311,2000,"Paving, surfacing, and tamping equipment operators",0.8784210681915283,0.9179999828338623,0.8119999766349792,0.862500011920929,0.20749999582767487,0.20999999344348907,0.20499999821186066,0.49666666984558105,0.7799999713897705,0.8385714292526245,0.9266666769981384,0.28999999165534973
595,54474,137709,96849196,238607740,69935314.41540527,172299904.9817238,484245.9720916748,1193038.6806810647,2000,Roofers and slaters,0.7221052646636963,0.550000011920929,0.9419999718666077,0.8774999976158142,0.004999999888241291,0.009999999776482582,0,0.03750000149011612,0.2540000081062317,0.47428572177886963,0.18333333730697632,0.004999999888241291
596,9900,103214,18941999,201948081,15422775.090270996,164428254.91981506,4072529.834274292,43418837.93161392,2000,Sheet metal duct installers,0.8142105340957642,0.7639999985694885,0.871999979019165,0.8675000071525574,0.2150000035762787,0.17000000178813934,0.25999999046325684,0.2916666567325592,0.6840000152587891,0.6428571343421936,0.4933333396911621,0.125
597,9149,77818,17592839,153415385,15734010.706501007,137205786.29212952,2360302.6780490875,20582621.387348175,2000,Structural metal workers,0.894341766834259,0.9053052663803101,0.9032633304595947,0.8557812571525574,0.13416269421577454,0.09833158552646637,0.1699938029050827,0.3617728054523468,0.7210574746131897,0.8094870448112488,0.7621519565582275,0.19086548686027527
598,926,22766,1971392,50423301,1875935.1896972656,47981753.04437256,128140.47590637208,3277514.4486572742,2000,Drillers of earth,0.9515789747238159,0.9639999866485596,0.9359999895095825,0.9399999976158142,0.06499999761581421,0.07999999821186066,0.05000000074505806,0.25583332777023315,0.5799999833106995,0.9200000166893005,0.9633333086967468,0.07000000029802322
599,9943,39291,17754028,72554950,13985083.791900637,57152498.23638916,2530974.3678359985,10343270.768404484,2000,"Construction trades, n.e.c.",0.7877132892608643,0.7876259684562683,0.8023658394813538,0.7696158289909363,0.142557755112648,0.1463375687599182,0.138777956366539,0.22943489253520966,0.5301297903060913,0.6192733645439148,0.5966314077377319,0.11876419931650162
614,1237,12447,3052210,28314656,2775904.5924682617,25751433.769821167,808835.604019165,7503383.403203964,2000,Drillers of oil wells,0.9094736576080322,0.9449999928474426,0.8519999980926514,0.8924999833106995,0.26499998569488525,0.23000000417232513,0.30000001192092896,0.5400000214576721,0.8420000076293945,0.8842856884002686,0.9766666889190674,0.2549999952316284
615,414,5672,828360,12201023,723725.0537109375,10659841.341308594,320989.5,4727896.390258789,2000,Explosives workers,0.8736842274665833,0.921999990940094,0.800000011920929,0.8450000286102295,0.38749998807907104,0.4749999940395355,0.30000001192092896,0.6916666626930237,0.8859999775886536,0.9357143044471741,0.95333331823349,0.26499998569488525
616,2031,36979,4372780,81827496,3385452.2313842773,63351707.64022827,142115.34463500977,2659393.5201597214,2000,Miners,0.774210512638092,0.8009999990463257,0.7559999823570251,0.7300000190734863,0.032499998807907104,0.02500000037252903,0.03999999910593033,0.1525000035762787,0.3540000021457672,0.7285714149475098,0.800000011920929,0.054999999701976776
617,2299,22111,4623887,45339423,3888932.411315918,38132841.929748535,184955.4769630432,1813576.8864870071,2000,Other mining occupations,0.8410526514053345,0.8080000281333923,0.9120000004768372,0.8349999785423279,0.03999999910593033,0.05999999865889549,0.019999999552965164,0.0949999988079071,0.36399999260902405,0.5871428847312927,0.7366666793823242,0.05999999865889549
628,113979,640080,239141037,1415809461,144365662.15559387,854701779.5442429,154245965.04263306,913197081.2034492,2000,Production supervisors or foremen,0.6036841869354248,0.6629999876022339,0.5559999942779541,0.5149999856948853,0.6449999809265137,0.6800000071525574,0.6100000143051147,0.6175000071525574,0.5979999899864197,0.4871428608894348,0.6466666460037231,0.6100000143051147
634,6696,55435,14300367,124052821,10612377.366455078,92060249.0478363,4075604.5546875,35355053.5958786,2000,Tool and die makers and die setters,0.74210524559021,0.8069999814033508,0.6819999814033508,0.6549999713897705,0.2849999964237213,0.27000001072883606,0.30000001192092896,0.34583333134651184,0.6320000290870667,0.6499999761581421,0.6700000166893005,0.14499999582767487
637,39118,283845,79954332,598547010,61775242.39381409,462456326.5165329,19988583,149636752.5,2000,Machinists,0.7726315855979919,0.8529999852180481,0.671999990940094,0.6974999904632568,0.25,0.20999999344348907,0.28999999165534973,0.5491666793823242,0.6119999885559082,0.6200000047683716,0.95333331823349,0.32499998807907104
643,780,14261,1435092,28358453,1253061.9519348145,24761407.763671875,434115.3423156738,8578432.230499268,2000,Boilermakers,0.8731579184532166,0.9039999842643738,0.8299999833106995,0.8500000238418579,0.30250000953674316,0.2150000035762787,0.38999998569488525,0.4658333361148834,0.6919999718666077,0.8071428537368774,0.9266666769981384,0.17000000178813934
644,710,7897,1519894,16659729,1266311.6860351562,13880184.749649048,292579.5895996094,3206997.7732696533,2000,Precision grinders and filers,0.8331578969955444,0.9340000152587891,0.7440000176429749,0.6924999952316284,0.19249999523162842,0.0949999988079071,0.28999999165534973,0.6366666555404663,0.8320000171661377,0.8585714101791382,0.9466666579246521,0.1899999976158142
645,898,6139,1755218,13126171,1293817.436767578,9675646.519760132,316186.3371582031,2364558.672088623,2000,Patternmakers and model makers,0.737126350402832,0.8169997334480286,0.6633613705635071,0.6296492218971252,0.18014077842235565,0.12703204154968262,0.23324953019618988,0.3665470778942108,0.6298054456710815,0.6456227898597717,0.764423131942749,0.15552572906017303
646,968,7144,1965224,14239062,1461506.0947265625,10589365.807800291,275131.35748291016,1993468.6800689695,2000,Lay-out workers,0.7436842322349548,0.8080000281333923,0.6740000247955322,0.6700000166893005,0.14000000059604645,0.03999999910593033,0.23999999463558197,0.25,0.44999998807907104,0.45571428537368774,0.4933333396911621,0.04500000178813934
649,1277,7441,2330712,14063024,1642538.5774536133,9910730.925231934,46614.23896884918,281260.47384262085,2000,Engravers,0.7047368288040161,0.8140000104904175,0.5680000185966492,0.6025000214576721,0.019999999552965164,0.014999999664723873,0.02500000037252903,0.14416666328907013,0.39399999380111694,0.5685714483261108,0.23999999463558197,0.019999999552965164
657,9792,49081,18185737,97317224,17018021.132659912,91068433.00679016,3909933.503711701,20923203.392665863,2000,Cabinetmakers and bench carpenters,0.9357894659042358,0.9819999933242798,0.9359999895095825,0.8199999928474426,0.2150000035762787,0.14000000059604645,0.28999999165534973,0.4533333480358124,0.7820000052452087,0.8628571629524231,0.949999988079071,0.26499998569488525
658,4613,15315,8572796,29290945,5450493.262207031,18622873.90537262,64295.968903541565,219682.08358466625,2000,Furniture and wood finishers,0.6357894539833069,0.6759999990463257,0.6000000238418579,0.5799999833106995,0.007499999832361937,0.004999999888241291,0.009999999776482582,0.10583333671092987,0.2680000066757202,0.48571428656578064,0.2666666805744171,0.004999999888241291
666,41411,31122,73167067,52298188,45017001.369392395,32177148.768371586,5853365.245271683,4183854.9604358673,2000,Dressmakers and seamstresses,0.6152631640434265,0.75,0.42800000309944153,0.512499988079071,0.07999999821186066,0.05999999865889549,0.10000000149011612,0.16249999403953552,0.38999998569488525,0.5299999713897705,0.34333333373069763,0.04500000178813934
668,12902,36210,24342224,70070589,17077992.544128418,49160051.976192474,2373366.755256653,6831882.187888145,2000,Upholsterers,0.7015789747238159,0.6869999766349792,0.7599999904632568,0.6650000214576721,0.09749999642372131,0.014999999664723873,0.18000000715255737,0.18583333492279053,0.40799999237060547,0.40142858028411865,0.2666666805744171,0
669,4489,8299,9142394,16274539,6784618.539550781,12077420.721603394,2148462.58102417,3824516.658287048,2000,Shoe repairers,0.74210524559021,0.8299999833106995,0.671999990940094,0.6100000143051147,0.23499999940395355,0.019999999552965164,0.44999998807907104,0.2916666567325592,0.421999990940094,0.5114285945892334,0.3266666531562805,0.019999999552965164
675,5708,19132,10488072,36289983,8749259.93951416,30273485.39366913,760385.2013845444,2631023.709558964,2000,"Hand molders and shapers, except jewelers",0.8342105150222778,0.8949999809265137,0.7680000066757202,0.7649999856948853,0.07249999791383743,0.07000000029802322,0.07500000298023224,0.2291666716337204,0.4740000069141388,0.6442857384681702,0.6033333539962769,0.09000000357627869
677,1033,16845,2105241,31228879,857608.7106933594,12721659.17868042,1099988.3779296875,16317088.605010986,2000,Optical goods workers,0.40736842155456543,0.5099999904632568,0.3179999887943268,0.26249998807907104,0.5224999785423279,0.5649999976158142,0.47999998927116394,0.27000001072883606,0.18400000035762787,0.4028571546077728,0.14666666090488434,0.2199999988079071
678,13958,133555,25542885,236323928,16372244.095359802,151476743.33820343,12438510.051986694,115081657.9617691,2000,Dental laboratory and medical appliance technicians,0.6409708261489868,0.6819358468055725,0.6120320558547974,0.5747318267822266,0.48696574568748474,0.5722380876541138,0.4016934037208557,0.46882107853889465,0.4656604826450348,0.5573830008506775,0.5843074321746826,0.505160391330719
679,4880,32362,8822447,58741353,6231433.849365234,41489946.565704346,308785.64476013184,2055947.3565971851,2000,Bookbinders,0.706315815448761,0.7580000162124634,0.6240000128746033,0.6800000071525574,0.03500000014901161,0.019999999552965164,0.05000000074505806,0.09666666388511658,0.33399999141693115,0.41857144236564636,0.2666666805744171,0.019999999552965164
686,82437,157766,154554001,295755841,124456643.88442992,238161284.49213028,13909860.634994509,26618026.758681297,2000,Butchers and meat cutters,0.8052631616592407,0.8330000042915344,0.8019999861717224,0.7400000095367432,0.09000000357627869,0.08500000089406967,0.0949999988079071,0.1966666728258133,0.3799999952316284,0.5828571319580078,0.5566666722297668,0.0949999988079071
687,42937,87461,80051356,147404093,49547577.69581604,91235378.31525612,21013479.962013245,38693572.63152027,2000,Bakers,0.6189473867416382,0.671999990940094,0.5640000104904175,0.5550000071525574,0.26249998807907104,0.2549999952316284,0.27000001072883606,0.3408333361148834,0.5139999985694885,0.5600000023841858,0.6700000166893005,0.26499998569488525
688,14792,46064,25706061,81501174,17723652.681663513,56192915.112122536,4755621.3530159,15077717.41936016,2000,Batch food makers,0.6894736886024475,0.7350000143051147,0.656000018119812,0.6175000071525574,0.1850000023841858,0.14000000059604645,0.23000000417232513,0.3075000047683716,0.4099999964237213,0.46714285016059875,0.9133333563804626,0.14000000059604645
694,1056,35367,2105297,73574199,1668724.8482666016,58317232.63400459,505271.2710342407,17657807.405106544,2000,Water and sewage treatment plant operators,0.7926315665245056,0.8389999866485596,0.722000002861023,0.7649999856948853,0.23999999463558197,0.20999999344348907,0.27000001072883606,0.47999998927116394,0.7440000176429749,0.9157142639160156,0.8733333349227905,0.1899999976158142
695,526,17458,975228,37434189,531242.6370849609,20391782.51928711,555879.95068359375,21337487.44708252,2000,Power plant operators,0.5447368621826172,0.6340000033378601,0.40799999237060547,0.4925000071525574,0.5699999928474426,0.5649999976158142,0.574999988079071,0.5724999904632568,0.7940000295639038,0.7014285922050476,0.8100000023841858,0.28999999165534973
696,4597,49726,8660464,104247167,6126138.869018555,73741155.37836456,627883.6243057251,7557919.421578407,2000,"Plant and system operators, stationary engineers",0.7073684334754944,0.7480000257492065,0.6700000166893005,0.6524999737739563,0.07249999791383743,0.019999999552965164,0.125,0.13083332777023315,0.23600000143051147,0.4414285719394684,0.46000000834465027,0.014999999664723873
699,1121,23372,2262888,51238048,1430383.4704589844,32387841.25656128,356404.8596191406,8069992.512763977,2000,Other plant and system operators,0.63210529088974,0.6840000152587891,0.515999972820282,0.6474999785423279,0.1574999988079071,0.07999999821186066,0.23499999940395355,0.2433333396911621,0.3059999942779541,0.522857129573822,0.6433333158493042,0.05999999865889549
703,2223,12427,4305584,25660422,3328150.22265625,19835111.6506958,731848.36376953125,4361670.307380676,2000,"Lathe, milling, and turning machine operatives",0.7729846239089966,0.8482542634010315,0.7527955174446106,0.6100468635559082,0.16997656226158142,0.13421204686164856,0.20574107766151428,0.2585647404193878,0.5150919556617737,0.613550066947937,0.7160163521766663,0.1092354878783226
706,14105,107778,25985252,210506949,21472023.21534729,173945209.3898468,3118230.185070038,25260833.42287445,2000,Punching and stamping press operatives,0.8263157606124878,0.8640000224113464,0.8019999861717224,0.762499988079071,0.11999999731779099,0.009999999776482582,0.23000000417232513,0.22499999403953552,0.5099999904632568,0.5157142877578735,0.4033333361148834,0.019999999552965164
707,1756,11519,3419171,22682266,3116844.325439453,20676676.26611328,871888.5888061523,5783977.743560791,2000,"Rollers, roll hands, and finishers of metal",0.9115789532661438,0.9679999947547913,0.8820000290870667,0.8075000047683716,0.2549999952316284,0.18000000715255737,0.33000001311302185,0.6175000071525574,0.8579999804496765,0.9242857098579407,0.9633333086967468,0.17000000178813934
708,785,8117,1517136,15658597,1208119.3455810547,12469188.02593994,413419.5693359375,4266967.78445816,2000,Drilling and boring machine operators,0.7963157892227173,0.8489999771118164,0.8360000252723694,0.6150000095367432,0.27250000834465027,0.1899999976158142,0.35499998927116394,0.36250001192092896,0.6119999885559082,0.7314285635948181,0.746666669845581,0.10000000149011612
709,16326,57536,31255853,114545708,24280862.99996948,88983930.21440506,2500468.189769745,9163656.45869863,2000,"Grinding, abrading, buffing, and polishing workers",0.7768421173095703,0.8299999833106995,0.7139999866485596,0.7225000262260437,0.07999999821186066,0.019999999552965164,0.14000000059604645,0.1599999964237213,0.3959999978542328,0.4628571569919586,0.3333333432674408,0.019999999552965164
713,999,10249,2082812,22437122,1522645.2041015625,16402717.188568115,650878.75,7011600.625,2000,Forge and hammer operators,0.7310526371002197,0.8309999704360962,0.6620000004768372,0.5674999952316284,0.3125,0.23000000417232513,0.39500001072883606,0.3058333396911621,0.5019999742507935,0.6171428561210632,0.8199999928474426,0.1550000011920929
719,10957,64412,20721338,127652244,17667666.895202637,108840332.80387878,1087870.2156066897,6701742.641729832,2000,"Molders, and casting machine operators",0.8526315689086914,0.8629999756813049,0.8759999871253967,0.7975000143051147,0.05249999836087227,0.05000000074505806,0.054999999701976776,0.14000000059604645,0.44600000977516174,0.572857141494751,0.6299999952316284,0.05999999865889549
723,4405,16515,8775367,33043645,5722463.08493042,21547935.032821655,351014.67185020447,1321745.7721290588,2000,Metal platers,0.6521052718162537,0.675000011920929,0.6359999775886536,0.6150000095367432,0.03999999910593033,0.009999999776482582,0.07000000029802322,0.10833333432674408,0.24400000274181366,0.4114285707473755,0.25333333015441895,0.019999999552965164
724,1020,9471,1934498,19852209,1766502.089111328,18128201.123786926,454607.02813720703,4665269.109380722,2000,Heat treating equipment operators,0.9131578803062439,0.9449999928474426,0.8939999938011169,0.8575000166893005,0.23499999940395355,0.10999999940395355,0.36000001430511475,0.44999998807907104,0.8700000047683716,0.8428571224212646,0.9300000071525574,0.17000000178813934
726,131911,372466,254984292,746447595,189627796.17855835,555121303.2609634,35697800.930835724,104502663.42640686,2000,"Wood lathe, routing, and planing machine operators",0.7436842322349548,0.8080000281333923,0.6740000247955322,0.6700000166893005,0.14000000059604645,0.03999999910593033,0.23999999463558197,0.25,0.44999998807907104,0.45571428537368774,0.4933333396911621,0.04500000178813934
727,7447,50400,13793875,96675434,11194818.30834961,78459745.32418823,2724290.3712005615,19093398.59971428,2000,Sawing machine operators and sawyers,0.8115789294242859,0.8849999904632568,0.7699999809265137,0.6800000071525574,0.19750000536441803,0.18000000715255737,0.2150000035762787,0.30250000953674316,0.5519999861717224,0.7328571677207947,0.7833333611488342,0.1550000011920929
729,5919,36965,11345381,68160749,10013791.807373049,60160831.05482864,2325803.09072876,13972953.451886175,2000,Nail and tacking machine operators  (woodworking),0.8826315999031067,0.9309999942779541,0.8460000157356262,0.8075000047683716,0.20499999821186066,0.23499999940395355,0.17499999701976776,0.45750001072883606,0.7620000243186951,0.8714285492897034,0.9566666483879089,0.26499998569488525
733,3431,20878,6327232,39409446,4951891.549255371,30843076.92658997,727631.6896286011,4532086.348042488,2000,Other woodworking machine operators,0.7826315760612488,0.8429999947547913,0.7319999933242798,0.6949999928474426,0.11500000208616257,0.029999999329447746,0.20000000298023224,0.1808333396911621,0.38999998569488525,0.5600000023841858,0.476666659116745,0.054999999701976776
734,10851,48960,20048117,94465419,16692695.508117676,78654891.89329529,4510826.308685303,21254719.211021423,2000,"Printing machine operators, n.e.c.",0.8326315879821777,0.890999972820282,0.7760000228881836,0.7574999928474426,0.22499999403953552,0.12999999523162842,0.3199999928474426,0.36666667461395264,0.7519999742507935,0.822857141494751,0.8733333349227905,0.20000000298023224
736,23224,161266,44029105,317279876,26786275.580760956,193025640.93779755,1790337.6257009506,12901422.825229228,2000,Typesetters and compositors,0.6083765625953674,0.6909492611885071,0.5070432424545288,0.5286113619804382,0.04066259413957596,0.015897557139396667,0.06542763113975525,0.1204417273402214,0.37757331132888794,0.531879723072052,0.3051002621650696,0.022265037521719933
738,4342,34639,7698060,65363509,6284047.786590576,53357263.23536682,2578850.1521759033,21896775.945533752,2000,Winding and twisting textile/apparel operatives,0.816315770149231,0.8679999709129333,0.7179999947547913,0.8100000023841858,0.33500000834465027,0.18000000715255737,0.49000000953674316,0.3375000059604645,0.4480000138282776,0.5185714364051819,0.6366666555404663,0.07000000029802322
739,4221,30248,7957025,57267628,6495444.979789734,46748467.91455078,2665603.4334545135,19184655.793571472,2000,"Knitters, loopers, and toppers textile operatives",0.816315770149231,0.8679999709129333,0.7179999947547913,0.8100000023841858,0.33500000834465027,0.18000000715255737,0.49000000953674316,0.3375000059604645,0.4480000138282776,0.5185714364051819,0.6366666555404663,0.07000000029802322
743,5864,10226,10535177,18743747,8794100.191711426,15646095.906829834,2159711.2752838135,3842468.111598969,2000,Textile cutting machine operators,0.8347368240356445,0.8859999775886536,0.7699999809265137,0.7875000238418579,0.20499999821186066,0.10000000149011612,0.3100000023841858,0.30250000953674316,0.5019999742507935,0.5314285755157471,0.4533333480358124,0.054999999701976776
744,203030,242253,347699314,425687583,254186501.584095,311200031.1932602,29554441.999297146,36183444.90833092,2000,Textile sewing machine operators,0.7310526371002197,0.8610000014305115,0.5360000133514404,0.6499999761581421,0.08500000089406967,0.05000000074505806,0.11999999731779099,0.26249998807907104,0.4880000054836273,0.6299999952316284,0.5899999737739563,0.125
745,2246,6752,3893368,11834050,2456920.0341186523,7467908.136352539,97334.20018005373,295851.2502646446,2000,Shoemaking machine operators,0.6310526132583618,0.7509999871253967,0.5239999890327454,0.4650000035762787,0.02500000037252903,0.004999999888241291,0.04500000178813934,0.04583333432674408,0.2840000092983246,0.5199999809265137,0.10999999940395355,0
747,32482,53701,54125613,87682605,37090288.431259155,60085658.6375885,405942.09077620506,657619.524931401,2000,Pressing machine operators (clothing),0.6852631568908691,0.7590000033378601,0.5740000009536743,0.6399999856948853,0.007499999832361937,0.004999999888241291,0.009999999776482582,0.03333333507180214,0.20600000023841858,0.4114285707473755,0.273333340883255,0.004999999888241291
748,54442,125567,94020839,204472431,62103240.47996521,135059426.1301613,9402083.91921234,20447243.143124104,2000,Laundry workers,0.6605263352394104,0.6880000233650208,0.6240000128746033,0.637499988079071,0.10000000149011612,0.0949999988079071,0.10499999672174454,0.1483333259820938,0.20800000429153442,0.4628571569919586,0.5166666507720947,0.14499999582767487
749,11061,42593,19828119,79916722,13167191.872619629,53070027.11574936,2469922.378326416,9954958.419666767,2000,Misc textile machine operators,0.6640666127204895,0.7488399744033813,0.5701866149902344,0.5694832801818848,0.12456665188074112,0.06189999356865883,0.1872333139181137,0.34060001373291016,0.5866667032241821,0.5241714119911194,0.5013111233711243,0.07616666704416275
753,2792,14412,5134979,26554713,4737693.681182861,24500216.215164185,1129695.379058838,5842036.856010437,2000,Cementing and gluing maching operators,0.922631561756134,0.9480000138282776,0.8820000290870667,0.9100000262260437,0.2199999988079071,0.14000000059604645,0.30000001192092896,0.3708333373069763,0.7200000286102295,0.8114285469055176,0.8933333158493042,0.2199999988079071
